1020005874,1617985005923,805,IEXG,AMZN,IEX,,100,3349.7300,,N,0
1020008237,1617985005933,783,IEXG,AMZN,IEX,,30,3349.5150,,N,32
1020045384,1617985006350,363,IEXG,GOOGL,IEX,,34,2255.4700,,N,-96
102029419,1617975418875,229,IEXG,TSLA,IEX,,9,676.3100,,N,-96
1020553730,1617985014770,19,IEXG,GOOG,IEX,,3,2269.8400,,N,-96
10206286,1617973421174,487,IEXG,TSLA,IEX,,10,678.0800,,X,96
1020981892,1617985020477,797,IEXG,GOOG,IEX,,54,2270.3300,,N,32
102108573,1617975419580,107,IEXG,GOOGL,IEX,,2,2242.9500,,N,-96
102118846,1617975419603,754,IEXG,GOOGL,IEX,,31,2242.9500,,N,-96
1021230145,1617985024146,353,IEXG,TSLA,IEX,,8,673.6100,,N,-96
1021244395,1617985024251,918,IEXG,AMZN,IEX,,25,3348.7400,,N,-96
1021398558,1617985026896,473,IEXG,TSLA,IEX,,100,673.6100,,N,-128
1021463277,1617985028060,296,IEXG,TSLA,IEX,,100,673.6300,,N,0
102148610,1617975419808,443,IEXG,GOOGL,IEX,,100,2243.0200,,N,0
102148934,1617975419810,985,IEXG,GOOGL,IEX,,20,2243.2300,,N,32
1021542380,1617985029387,922,IEXG,TSLA,IEX,,23,673.4600,,N,-96
1021632844,1617985030225,757,IEXG,GOOGL,IEX,,30,2255.4300,,N,32
1021635659,1617985030227,980,IEXG,GOOGL,IEX,,2,2255.5200,,N,32
1021720493,1617985031352,668,IEXG,TSLA,IEX,,33,673.4100,,N,32
1022442388,1617985041643,377,IEXG,AMZN,IEX,,1,3349.0600,,N,32
1022590471,1617985044080,38,IEXG,AMZN,IEX,,1,3349.0100,,N,32
1022592003,1617985044115,859,IEXG,AMZN,IEX,,29,3349.0100,,N,32
102260012,1617975420392,572,IEXG,TSLA,IEX,,25,676.1700,,N,-96
102260017,1617975420392,572,IEXG,TSLA,IEX,,33,676.2200,,N,-96
102260022,1617975420392,572,IEXG,TSLA,IEX,,42,676.2200,,N,-96
10226474,1617973428214,900,IEXG,TSLA,IEX,,2,677.9300,,X,96
1022778026,1617985047806,81,IEXG,AMZN,IEX,,1,3349.0000,,N,32
1023123885,1617985053964,474,IEXG,TSLA,IEX,,30,673.4400,,N,32
1023123891,1617985053964,474,IEXG,TSLA,IEX,,44,673.4400,,N,32
1023167059,1617985054895,686,IEXG,TSLA,IEX,,2,673.3600,,N,-96
1023167385,1617985054895,924,IEXG,TSLA,IEX,,3,673.3600,,N,-96
1023169381,1617985054900,405,IEXG,TSLA,IEX,,100,673.3800,,N,0
